product_id,product_name,userID,userName,reviewTitle,positvity,publicScore,category
1193,Caldipree Silicone Case Cover Compatible for 2022 Samsung Smart TV Remote QLED TV BN68-13897A TM2280E (2022-BLACK),1134,rahul kumria,Perfect fit good quality product,0.9074,0.5388922276742993,Electronics
282,"Gizga Essentials Earphone Carrying Case, Multi-Purpose Pocket Storage Travel Organizer for Earphones, Headset, Pen Drives, SD Cards, Shock-Proof Ballistic Nylon, Soft Fabric, Mesh Pocket, Green",7066,Vagisha Sharma,Must Go For It 🥰,0.931,0.5387877204357909,Electronics
811,"DIGITEK® (DRL-14C) Professional (31cm) Dual Temperature LED Ring Light with Tripod Stand & Mini Tripod for YouTube, Photo-Shoot, Video Shoot, Live Stream, Makeup, Vlogging & More",7020,Dilli Babu,Worth for money,0.0727,0.5382852549941282,Electronics
871,"Motorola a10 Dual Sim keypad Mobile with 1750 mAh Battery, Expandable Storage Upto 32GB, Wireless FM with Recording - Rose Gold",4711,akanksha,Lightweight.,0.1129,0.537920675781725,Electronics
1037,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Green )",3223,Satyajit Patale,Very good,0.9519,0.5377455164793044,Electronics
878,"Smashtronics® - Case for Firetv Remote, Fire Stick Remote Cover Case, Silicone Cover for TV Firestick 4K/TV 2nd Gen(3rd Gen) Remote Control - Light Weight/Anti Slip/Shockproof (Black)",3362,Subodh Gupta,I ordered this for colour,0.317,0.5356617648654431,Electronics
932,"POCO C31 (Shadow Gray, 64 GB) (4 GB RAM)",4774,A.Misra,Good phone,0.9339,0.5355205852102995,Electronics
600,boAt Bassheads 242 in Ear Wired Earphones with Mic(Blue),5183,Rohit,Outstanding fantastic,0.8852,0.5341609543481691,Electronics
583,"Boult Audio Bass Buds Q2 Lightweight Stereo Wired Over Ear Headphones Set with Mic with Deep Bass, Comfortable Ear Cushions, & Long Cord (Black)",29,Nayan Ambhore,Best Wired Headphones For Watching Movies And Online Classes,0.7439,0.5330877272426868,Electronics
1031,LG 80 cm (32 inches) HD Ready Smart LED TV 32LQ576BPSA (Ceramic Black),620,Krishti jaswani,It's amazing with this price 15.5K.,0.9759,0.5328603681619137,Electronics
1039,"Fire-Boltt Ring Pro Bluetooth Calling, 1.75” 320*385px High Res, IP68 & SpO2 Monitoring, Pin Code Locking Functionality & Split Screen Access, Built in Mic & Speaker for HD Calls, Black, Free Size",4674,Tharun krishna,Good,0.6098,0.5328523487087649,Electronics
1038,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Silver )",1523,Owais,The watch is good,0.9589,0.5316308777021057,Electronics
927,"Boult Audio ZCharge Bluetooth Wireless in Ear Earphones with Mic, 40H Playtime and Super Fast Charging, Environmental Noise Cancellation for Pro+ Calling and IPX5 Water Resistant (Black)",1654,Kevin Nathan S,Worst Customer Support ,0.0103,0.5314401432922844,Electronics
941,"boAt Airdopes 181 in-Ear True Wireless Earbuds with ENx  Tech, Beast  Mode(Low Latency Upto 60ms) for Gaming, with Mic, ASAP  Charge, 20H Playtime, Bluetooth v5.2, IPX4 & IWP (Cool Grey)",5425,Shankar tonne,Good to buy,0.9174,0.5314401432922844,Electronics
889,Realme Smart TV Stick 4K,4408,Ajay Kumar Gupta,Not worthy. Laggy sometimes,0.0058,0.531388327455991,Electronics
745,Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),7136,Binu,Best(Branded) Budget TV,0.7012,0.5304147537870925,Electronics
347,"Boult Audio Probass Curve Bluetooth Wireless in Ear Earphones with Mic with Ipx5 Water Resistant, 12H Battery Life & Extra Bass (Black)",4368,Swapnil G.,Very good,0.9519,0.5302518997141628,Electronics
696,"OPPO A74 5G (Fantastic Purple,6GB RAM,128GB Storage) with No Cost EMI/Additional Exchange Offers",3894,Arun,Best phone in this range,0.953,0.5300977422825579,Electronics
1127,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes,HR,SpO2(Caribbean Green)",4967,ASIF ANSARI,Good product,0.892,0.5284291295610712,Electronics
705,"Portronics Adapto 20 Type C 20W Fast PD/Type C Adapter Charger with Fast Charging for iPhone 12/12 Pro/12 Mini/12 Pro Max/11/XS/XR/X/8/Plus, iPad Pro/Air/Mini, Galaxy 10/9/8 (Adapter Only) White",2408,Dev agarwal,good,0.663,0.527913753193461,Electronics
586,realme Buds Classic Wired in Ear Earphones with Mic (Black),3943,Arpita pal, microphones,0.2727,0.5277475339756459,Electronics
307,"STRIFF Wall Mount Phone Holder Wall Mount with Adhesive Strips, Charging Holder Compatible with iPhone, Smartphone and Mini Tablet (Pack of 1) (White)",1696,Suresh jaat,Good,0.6098,0.5273986119506666,Electronics
641,"Tygot 10 Inches Big LED Ring Light for Camera, Phone tiktok YouTube Video Shooting and Makeup, 10"" inch Ring Light with 7 Feet Long Foldable and Lightweight Tripod Stand",6556,Avnish Kshirsagar,Average:/ Works but light is not that attractive.,0.0137,0.5256376103512914,Electronics
496,"Caprigo Heavy Duty TV Wall Mount Stand for 12 to 27 inches LED/LCD/Monitor Screen's, Full Motion Rotatable Universal TV & Monitor Wall Mount Bracket with Swivel & Tilt Adjustments (Single Arm - M416)",8387,Lovenish Gautam,Good product,0.892,0.5244026676206659,Electronics
1019,"Samsung Galaxy M53 5G (Deep Ocean Blue, 6GB, 128GB Storage) | 108MP | sAmoled+ 120Hz | 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",2681,Krishna S Mohan,Received defective phone and running from one customer care to another to replace the phone,0.0069,0.5236876642651349,Electronics
445,"URBN 10000 mAh Lithium Power Bank UPR10K with 12 Watt Fast Charging, Blue",3087,Nitin,BATTERY LIFE,0.2011,0.5234285799038494,Electronics
610,MI 10000mAh 3i Lithium Polymer Power Bank Dual Input(Micro-USB and Type C) and Output Ports 18W Fast Charging (Metallic Blue),2544,Masthan,Performance is OK,0.6114,0.5230983318976601,Electronics
524,Mi 10W Wall Charger for Mobile Phones with Micro USB Cable (Black),207,Neki Bijarnia,Best buy in the reasonable price,0.8224,0.5218570301397611,Electronics
1011,SanDisk Extreme SD UHS I 64GB Card for 4K Video for DSLR and Mirrorless Cameras 170MB/s Read & 80MB/s Write,2021,Mom Malakar,Good quality at this price range,0.843,0.5212184259904658,Electronics
374,"Mobilife Bluetooth Extendable Selfie Stick with Tripod Stand and Wireless Remote,3-in-1 Multifunctional Selfie Stick Tripod for iPhone Samsung Mi Realme Oppo Vivo Google More,Black",85,Prime Customer,Overall ok but stability is not rock solid,0.0493,0.5206307187226413,Electronics
618,"boAt Airdopes 121v2 in-Ear True Wireless Earbuds with Upto 14 Hours Playback, 8MM Drivers, Battery Indicators, Lightweight Earbuds & Multifunction Controls (Active Black, with Mic)",2368,Nishant Mridha,Good for cost.,0.3732,0.5205151533794306,Electronics
1111,"Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",8515,Saptarshi,Good Mobile,0.8119,0.5205019904100745,Electronics
160,Samsung Ehs64 Ehs64Avfwecinu Hands-Free Wired In Ear Earphones With Mic With Remote Note (White),3905,Ranit Barman,Works well,0.8318,0.519930343771273,Electronics
628,"Saifsmart Outlet Wall Mount Hanger Holder for Dot 3rd Gen, Compact Bracket Case Plug and Built-in Cable Management for Kitchen Bathroom, Bedroom (Black)",8470,Jay Jayesh Chheda,Nice product with finishing issues,0.4133,0.5178073786380786,Electronics
540,"DIGITEK® (DLS-9FT) Lightweight & Portable Aluminum Alloy Light Stand for Ring Light, Reflector, Flash Units, Diffuser, Portrait, Softbox, Studio Lighting & More Ideal for Outdoor & Indoor Shoots",1854,Placeholder,Fantastic,0.6806,0.5177678320406904,Electronics
954,"Redmi Note 11 (Horizon Blue, 6GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",3190,JAIDEV CHOUDHARY,Don't purchase it as camera phone 😤,0.011,0.5176592045146051,Electronics
985,"Samsung Galaxy M33 5G (Mystique Green, 8GB, 128GB Storage) | 6000mAh Battery | Upto 16GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",2047,SujayZ™️☑️,Galaxy M33 5G a mixed bag of Affordability,0.6513,0.5162240335213171,Electronics
987,"boAt Wave Lite Smartwatch with 1.69 Inches(4.29cm) HD Display, Heart Rate & SpO2 Level Monitor, Multiple Watch Faces, Activity Tracker, Multiple Sports Modes & IP68 (Scarlet Red)",5769,Prasad Pavithran,Ideal Product,0.083,0.5162240335213171,Electronics
236,"Panasonic Eneloop BQ-CC55N Advanced, Smart and Quick Charger for AA & AAA Rechargeable Batteries, White",1252,Binu Mathews``,Met expectations,0.0648,0.5150012179929544,Electronics
1024,"STRIFF UPH2W Multi Angle Tablet/Mobile Stand. Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable,Foldable Stand.Perfect for Bed,Office, Home,Gift and Desktop (White)",2619,Sean m.,Totally worth rs99,0.7095,0.5147841991101163,Electronics
1182,"Tuarso 8K HDMI 2.1 Cable 48Gbps , 1.5 Meter High-Speed Braided HDMI Cable ( 8K@60HZ、4K@120HZ、2K@240HZ ) HDMI 2.1 Cable Compatible with Monitors , Television , Laptops , Projectors , Game Consoles and more with HDMI Ports Device",706,shameer,Good product,0.892,0.5137769143555451,Electronics
908,Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case for iPhone 13 (Polycarbonate| Back Transparent - Sides Black),1399,Shubham,Great protectione and design,0.8486,0.5136373682633104,Electronics
1212,"Noise ColorFit Pro 4 Alpha Bluetooth Calling Smart Watch with 1.78 AMOLED Display, Tru Sync, 60hz Refresh Rate, instacharge, Gesture Control, Functional 360 Digital Crown (Jet Black)",7860,Sathish,Such a amazing watch.use full gestures.,0.977,0.5125025016714704,Electronics
414,SVM Products Unbreakable Set Top Box Stand with Dual Remote Holder (Black),584,govind,Good,0.6098,0.5116450150065639,Electronics
925,Sansui 80cm (32 inches) HD Ready Smart LED TV JSY32SKHD (BLACK) With Bezel-less Design,4123,SNRAO,Good picture and product,0.9272,0.509189315465022,Electronics
1124,"iPhone Original 20W C Type Fast PD Charger Compatible with I-Phone13/13 mini/13pro/13 pro Max I-Phone 12/12 Pro/12mini/12 Pro Max, I-Phone11/11 Pro/11 Pro Max 2020 (Only Adapter)",7756,Mohammed kabeer,Good,0.6098,0.5091211638834876,Electronics
1125,"Tecno Spark 9 (Sky Mirror, 6GB RAM,128GB Storage) | 11GB Expandable RAM | Helio G37 Gaming Processor",3962,Amazon Customer,In this range perfect,0.8019,0.509120582428894,Electronics
793,"Ambrane 27000mAh Power Bank, 20W Fast Charging, Triple Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Smartphones & Other Devices (Stylo Pro, Black)",915,Rupesh Chaundkar,VERY GOOD PRODUCT.☆☆☆☆☆,0.9617,0.5079895271909929,Electronics
406,LOHAYA LCD/LED Remote Compatible for Sony Bravia Smart LCD LED UHD OLED QLED 4K Ultra HD TV Remote Control with YouTube & Netflix Function [ Compatible for Sony Tv Remote Control ],6071,Neetiraj,Remote is working,0.4883,0.5075986116906761,Electronics
1077,"SanDisk Extreme microSD UHS I Card 128GB for 4K Video on Smartphones,Action Cams 190MB/s Read,90MB/s Write",2981,Mintu kumar,Product Is Good,0.8845,0.5071382717198716,Electronics
738,Astigo Compatible Remote for Airtel Digital Set Top Box (Pairing Required with TV Remote),4491,Placeholder,Not the best,0.0133,0.5069996556690437,Electronics
924,CP PLUS 2MP Full HD Smart Wi-fi CCTV Security Camera | 360° with Pan Tilt | Two Way Talk | Cloud Monitor | Motion Detect | Night Vision | Supports SD Card (Up to 128 GB) | Alexa & Ok Google | CP-E21A,145,Biju T.,Good produot,0.611,0.5064218738595239,Electronics
1052,Samsung 108 cm (43 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA43AUE65AKXXL (Black),3805,Sabjan,A high-quality 4k Smart TV from Samsung,0.7241,0.5049027584072678,Electronics
704,"Zebronics Zeb Buds C2 in Ear Type C Wired Earphones with Mic, Braided 1.2 Metre Cable, Metallic Design, 10mm Drivers, in Line Mic & Volume Controller (Blue)",1517,Siva G,Gets the job done,0.3235,0.5048349313001161,Electronics
1188,"LAPSTER 12pcs Spiral Cable Protectors for Charger, Wires, Data Charger Cable Protector for Computers, Cell Phones etc.(Grey)",2714,sejal ghuge,Useful product,0.7389,0.5047477914883562,Electronics
483,LOHAYA Television Remote Compatible with Samsung Smart LED/LCD/HD TV Remote Control [ Compatible for All Samsung Tv Remote Control ],4786,Pinky,Worthy product,0.5668,0.5041375247309734,Electronics
1060,Acer 109 cm (43 inches) I Series 4K Ultra HD Android Smart LED TV AR43AR2851UDFL (Black),1727,Harindra,Good product,0.892,0.5036126619192225,Electronics
1101,LG 139 cm (55 inches) 4K Ultra HD Smart LED TV 55UQ7500PSF (Ceramic Black),2221,P Imran Khan,Good,0.6098,0.502745205138456,Electronics
378,"boAt BassHeads 122 Wired Earphones with Heavy Bass, Integrated Controls and Mic (Gun Metal)",2017,Clifford Francis,Boats are the best.,0.9796,0.5013937157111521,Electronics
916,"Boult Audio Airbass Propods X TWS Bluetooth Truly Wireless in Ear Earbuds with Mic, 32H Playtime, Fast Charging Type-C, Ipx5 Water Resistant, Touch Controls and Voice Assistant (Red)",4952,Rishabh sharma,Awesome Quality TWS ✌️,0.9579,0.5010053323179862,Electronics
931,"POCO C31 (Royal Blue, 64 GB) (4 GB RAM)",7547,Bernard Rocha,Performance below low budget phone,0.0421,0.5009752640719944,Electronics
677,"Zebronics Astra 10 Portable Wireless BT v5.0 Speaker, 10W RMS Power, 15* Hours Backup, 2.25"" Drive Size, up to 6.4"" Mobile Holder Support, Carry Handle, USB, mSD, AUX Input and FM Radio with Antenna",7269,Amal Gopinath,Worst antenna.... It came out while adjusting...wastage of money,0.0057,0.5009170314080855,Electronics
137,"Duracell Rechargeable AA 1300mAh Batteries, 4Pcs",7030,Ram Gopal Kushwah,***,0.1415,0.4996660110428131,Electronics
1046,"Ambrane Mobile Holding Stand, 180° Perfect View, Height Adjustment, Wide Compatibility, Multipurpose, Anti-Skid Design (Twistand, Black)",4345,Surajit,Good,0.6098,0.4988010023498661,Electronics
1004,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black),1258,Harpreet,Great picture and sound quality,0.9381,0.4981097409406264,Electronics
660,Samsung 80 cm (32 inches) Wondertainment Series HD Ready LED Smart TV UA32TE40AAKBXL (Titan Gray),3969,Md Aftab,Service provider not meet my home refuse,0.0034,0.4979109598240264,Electronics
1176,VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),3865,Pruthvi Raj Goud,Perfect one in our budget. Speedy and customer friendly approach from vu,0.9499,0.496330024920619,Electronics
207,"CableCreation RCA to 3.5mm Male Audio Cable, 3.5mm to 2RCA Cable Male RCA Cable,Y Splitter Stereo Jack Cable for Home Theater,Subwoofer, Receiver, Speakers and More (3Feet/0.9Meter,Black)",103,Venky Iyer,Useful product but plz check the output ports in ur tV,0.3815,0.4956879070549561,Electronics
834,"Croma 80 cm (32 Inches) HD Ready LED TV (CREL7369, Black) (2021 Model)",5752,Amazon Customer,Value for money,0.1592,0.4954216102172575,Electronics
771,"Fire-Boltt India's No 1 Smartwatch Brand Ring Bluetooth Calling with SpO2 & 1.7” Metal Body with Blood Oxygen Monitoring, Continuous Heart Rate, Full Touch & Multiple Watch Faces",8582,SATYAM STORES, perfect working smart watch,0.8823,0.4941511322215549,Electronics
339,"ZEBRONICS Zeb-Fame 5watts 2.0 Multi Media Speakers with AUX, USB and Volume Control (Black)",6727,Tarun,Bass,0.1758,0.4920443068540753,Electronics
436,"iQOO Z6 Lite 5G by vivo (Stellar Green, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",7198,K. S. Rao,Phone is excellent,0.9632,0.4914225709968439,Electronics
408,Aine HDMI Male to VGA Female Video Converter Adapter Cable (Black),3980,dena,It's easy to connect,0.8551,0.4911878661769636,Electronics
698,"Samsung Original 25W USB Travel Lightning Adapter for Cellular Phones, Black",6000,Reshma Chandwani,Authentic Samsung 25W type C fast charger,0.3011,0.4908223605490944,Electronics
733,"LUNAGARIYA®, Protective Case Compatible with JIO Settop Box Remote Control,PU Leather Cover Holder (Before Placing Order,Please Compare The Dimensions of The Product with Your Remote)",6850,Misha,Fits Jio Remote,0.1001,0.4904978085567554,Electronics
970,"ZEBRONICS Zeb-Buds 30 3.5Mm Stereo Wired in Ear Earphones with Mic for Calling, Volume Control, Multifunction Button, 14Mm Drivers, Stylish Eartip,1.2 Meter Durable Cable and Lightweight Design(Red)",1926,SUBH,It's good,0.9606,0.4898365542430474,Electronics
620,"URBN 20000 mAh Lithium_Polymer 22.5W Super Fast Charging Ultra Compact Power Bank with Quick Charge & Power Delivery, Type C Input/Output, Made in India, Type C Cable Included (Camo)",3241,Marion Noble,BEAST mode,0.2432,0.4889758444597866,Electronics
870,Mi 108 cm (43 inches) Full HD Android LED TV 4C | L43M6-INC (Black),5516,Deepti Rawat,It's a good product,0.9542,0.4830649389731656,Electronics
901,"Tecno Spark 8T (Turquoise Cyan, 4GB RAM,64GB Storage) | 50MP AI Camera | 7GB Expandable RAM",6500,yogesh kumar,Ek dam mst,0.1247,0.4821737523232335,Electronics
816,Cotbolt Silicone Case Cover Compatible for Samsung BN59-01312A QLED 8K 4K Smart TV Remote Shockproof Protective Remote Cover (Black),7113,Prashanth,Good but fits loose at top,0.6213,0.4802963936983197,Electronics
554,"Boult Audio Truebuds with 30H Playtime, IPX7 Waterproof, Lightning Boult™ Type C Fast Charging (10 Min=100Mins), BoomX™ Tech Rich Bass, Pro+ Calling HD Mic, Touch Controls in Ear Earbuds TWS (Grey)",888,Sankarapu sateesh,Good product 👍,0.938,0.4773462276415451,Electronics
1121,"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Health/Fitness Trackers & IP68 Waterproof (Black)",7173,Vinay Kumar Sadhula,Battery life less.,0.0939,0.4772553344054658,Electronics
547,OnePlus 80 cm (32 inches) Y Series HD Ready LED Smart Android TV 32Y1 (Black),1604,Placeholder,Product review,0.0975,0.4771187471073349,Electronics
825,Electvision Remote Control Compatible with Amazon Fire tv Stick (Pairing Manual Will be Back Side Remote Control)(P),8212,Nishant k.,expensive,0.2577,0.4771053024472309,Electronics
1006,iFFALCON 80 cm (32 inches) HD Ready Smart LED TV 32F53 (Black),4446,balakrishna,Nice product .,0.8646,0.4763560317904035,Electronics
208,Kodak 80 cm (32 Inches) HD Ready LED TV Kodak 32HDX900S (Black),6291,Pradeep,Company doesn't provide Installation.Demand  change for it.,0.0235,0.4755376289873418,Electronics
868,Electvision Remote Control Compatible with Kodak/Thomson Smart led tv (Without Voice) Before Placing Order for verification Contact Our coustmer Care 7738090464,6015,MANIK SK,really good producers,0.8387,0.4754423008281613,Electronics
942,Kodak 126 cm (50 inches) Bezel-Less Design Series 4K Ultra HD Smart Android LED TV 50UHDX7XPROBL (Black),8450,Bunty s,Kodak tv,0.1699,0.4747926764373996,Electronics
1238,WANBO X1 Pro (Upgraded) | Native 1080P Full HD | Android 9 | Projector for Home | LED Cinema | 350ANSI | 3900 lumens | WiFi Bluetooth | HDMI ARC | Dolby DTS | 4D Keystone Correction (Global Version),918,parveen,Nothing,0.1301,0.474760640270653,Electronics
848,"Redmi 9 Activ (Carbon Black, 4GB RAM, 64GB Storage) | Octa-core Helio G35 | 5000 mAh Battery",2245,JAWAGAR T,Good,0.6098,0.4740953064084164,Electronics
216,Rts™ High Speed 3D Full HD 1080p Support (10 Meters) HDMI Male to HDMI Male Cable TV Lead 1.4V for All Hdmi Devices- Black (10M - 30 FEET),2226,Nagoju Raghu kumar,Not working properly,0.0065,0.4731484178639639,Electronics
581,"Samsung Galaxy Buds Live Bluetooth Truly Wireless in Ear Earbuds with Mic, Upto 21 Hours Playtime, Mystic Black",6352,PARTHA,Unique form factor,0.1272,0.4730835829525736,Electronics
1148,VU 108 cm (43 inches) Premium Series Full HD Smart LED TV 43GA (Black),3101,Sandeep Kumar,Thik hai but android nahi hai,0.0886,0.4710634586019436,Electronics
576,SoniVision SA-D10 SA-D100 SA-D40 Home Theater Systems Remote Compatible with Sony RM-ANU156,5474,Dinesh K.,Superb,0.8191,0.4685966296418078,Electronics
938,"WeCool C1 Car Mobile Holder with One Click Technology,360° Rotational, Strong Suction Cup,Compatible with 4 to 6 Inch Devices, Wildshield and Dashboard Mobile Holder for Car, and Use",2314,Bal singh,Good product with good quality,0.9392,0.4685670397332157,Electronics
427,"iQOO Z6 Pro 5G by vivo (Legion Sky, 6GB RAM, 128GB Storage) | Snapdragon 778G 5G | 66W FlashCharge | 1300 nits Peak Brightness | HDR10+",1499,Vijaya lakshmi,I bought this mobile at 18k,0.0923,0.4684178492638371,Electronics
134,"Duracell Ultra Alkaline D Battery, 2 Pcs",871,Md asif akhter,Battery,0.2107,0.4656991853270757,Electronics
749,"boAt Rockerz 330 in-Ear Bluetooth Neckband with Upto 30 Hours Playtime, ASAP  Charge, Signature Sound, Dual Pairing & IPX5 with Mic (Active Black)",5036,Varun Jadhav,Good Product (but Not well-finished) at a Fair Price of 1599,0.4551,0.4653608194094561,Electronics
792,Dealfreez Case Compatible for Fire TV Stick 4K All Alexa Voice Remote Shockproof Silicone Anti-Lost Cover with Loop (C-Black),6624,GT,Overall it a good product but little pricey,0.9042,0.4643723275624683,Electronics
118,Logitech H111 Wired On Ear Headphones With Mic Black,1837,Abhishek B.,Good but built quality ok,0.5107,0.4635589526952735,Electronics
736,"WeCool Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",6122,Shyam,Do not waste your money!,0.0455,0.462036930251868,Electronics
1128,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Deep Blue)",4335,Jugalkishor yadav,Super value for money,0.862,0.4578576074657524,Electronics
674,Tata Sky Digital TV HD Setup Box Remote,7071,KONGA VIJAYA NAGARAJU,Damaged product,0.0117,0.4536116573502353,Electronics
103,Airtel DigitalTV DTH Remote SD/HD/HD Recording Compatible for Television (Shining Black ),722,Divyaj,This was so old,0.0183,0.4528081825211322,Electronics
880,Sony TV - Remote Compatible for Sony LED Remote Control Works with Sony LED TV by Trend Trail Speed tech & Remote hi Remote & REO India only,411,kishore,Working on par with original,0.211,0.4512794016371704,Electronics
642,boAt Bassheads 102 Wired in Ear Earphones with Mic (Mint Green),6056,Vicky kashyap,It's very nice,0.9827,0.4491475339820132,Electronics
930,"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2, Stress, Sleep, Heart Rate Monitoring & IP68 Waterproof (Electric Blue)",4883,Lokesh K V,Good and average usage,0.4272,0.4489603401097854,Electronics
1073,Hisense 126 cm (50 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 50A6H (Black),2394,Amazon Customer,Overall Tv is good,0.9617,0.4484180932365707,Electronics
850,OpenTech® Military-Grade Tempered Glass Screen Protector Compatible for iPhone 13/13 Pro / 14 with Edge to Edge Coverage and Easy Installation kit (6.1 Inches),5783,Prashant,Prompt service. Good quality,0.9061,0.4472670672212918,Electronics
341,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",8170,Manish Gupta,Good Product.,0.8865,0.4447614010988313,Electronics
1153,"Tokdis MX-1 Pro Bluetooth Calling Smartwatch - 1.69” LCD Display, Multiple Watch Faces, Sleep Monitor, Heart & SpO2 Monitoring, Multiple Sports Modes, Water Resistant",3161,Pankaj solanki,Good product within small price range,0.914,0.4445257394378394,Electronics
87,ENVIE ECR-20 Charger for AA & AAA Rechargeable Batteries,695,Jincy Thomas,Good,0.6098,0.4430303299947459,Electronics
447,"realme Buds Wireless in Ear Bluetooth Earphones with mic, 11.2mm Bass Boost Driver, Magnetic Fast Pair, Fast Charging and 12 Hrs Playtime (Yellow)",3568,deepak,Good,0.6098,0.441073004856638,Electronics
961,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),3216,Nitesh singh,Worth for money.,0.0857,0.431220717214721,Electronics
38,"ENVIE® (AA10004PLNi-CD) AA Rechargeable Batteries, Low Self Discharge, AA 1000mAh Ni-CD (Pack of 4)",6139,KBK,pathetic battery back up,0.3328,0.4278547109860111,Electronics
1067,Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro - 2 Pack (Sensor Protection),2766,AmazonCustomer99,Easy to install,0.6603,0.4242496672858231,Electronics
1009,"boAt Airdopes 191G True Wireless Earbuds with ENx™ Tech Equipped Quad Mics, Beast™ Mode(Low Latency- 65ms) for Gaming, 2x6mm Dual Drivers, 30H Playtime, IPX5, IWP™, Appealing Case LEDs(Sport Blue)",6281,Nikhil,Worst earbuds,0.0162,0.4231084933658634,Electronics
806,7SEVEN® Compatible for Mi tv Remote Control Original Suitable with Smart Android 4K LED Non Voice Command Xiaomi Redmi Remote of 4A Model 32 43 55 65 inches,8209,Yogesh Gupta,Works well directly in front of TV,0.7444,0.4229495447250277,Electronics
1086,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",3975,NAGA SHANKAR.K,Temper glasses not istalle properly,0.0261,0.4226695547932614,Electronics
337,boAt Bassheads 152 in Ear Wired Earphones with Mic(Active Black),7599,Mathew K,Ear phone With Jack,0.0848,0.4215626707947592,Electronics
1029,"Nokia 105 Plus Single SIM, Keypad Mobile Phone with Wireless FM Radio, Memory Card Slot and MP3 Player | Charcoal",2061,Adv. Manish kotwani,Nokia trusted brand only needs to improve ringtone sound,0.2146,0.409025255424979,Electronics
879,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Original Samsung TV Remote for LED OLED UHD QLED and Suitable for 6 7 8 Series Samsung TV with Hot Keys BN59-01259E,8391,Rajat Shuvra Roy,Nice product,0.8933,0.4082257028358442,Electronics
683,"boAt Stone 250 Portable Wireless Speaker with 5W RMS Immersive Audio, RGB LEDs, Up to 8HRS Playtime, IPX7 Water Resistance, Multi-Compatibility Modes(Black)",6582,Mustaque Ahmad,Good,0.6098,0.3989038647834833,Electronics
261,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma TV's",8028,James.faihriem,Good,0.6098,0.398151224514811,Electronics
370,"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrated Controls and Dual Modes(Luscious Black)",5288,Sunil S.,Overall it's a good headset.,0.927,0.3960723927412737,Electronics
1207,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",7450,KAPIL NIMKER,This smart watch is awesome,0.9874,0.3953803497187169,Electronics
